region,marina,company,photo_type,photo_ID,day,month,year,Unk_Mahi,M_mahi_gaffers,F_mahi_gaffers,mahi_bailers,wahoo,Tuna_Complex,Kingfish,Triggerfish ,Tilefish,Rainbow_Runner,Amberjack_Complex,Grouper_Complex,Black_Sea_Bass,Barracuda,Cobia,Bluefish,Spanish_Mackerel,Swordfish,Ribbonfish,Blackbelly_Rosefish,Marlin,Sailfish
North Carolina,Pirate's Cove Marina,,Layout,61120,11,6,2020,2,,,1,,12,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,61220,12,6,2020,,1,,,,17,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,61820,18,6,2020,,1,,,,16,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,61920,19,6,2020,1,,,,,10,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062020_3,20,6,2020,3,,,,,13,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062020_2,20,6,2020,5,1,,,,11,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62020,20,6,2020,,,,1,,18,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062120_2,21,6,2020,,1,1,,,14,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062120_1,21,6,2020,25,,,6,,5,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62120,21,6,2020,4,,,,,17,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062220_3,22,6,2020,,1,,,,12,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062220_2,22,6,2020,16,1,1,4,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62220,22,6,2020,1,,,7,,5,,,,,,,,,,,,,,,1,
North Carolina,Pirate's Cove Marina,,Layout,62320,23,6,2020,,1,,,,16,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062420_2,24,6,2020,2,1,,2,,9,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62420,24,6,2020,,1,,,,12,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62520,25,6,2020,,,,,1,10,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062620_2,26,6,2020,1,,,,,12,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62620,26,6,2020,12,,1,16,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62720,27,6,2020,24,2,1,14,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062820_2,28,6,2020,,,1,,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62820,28,6,2020,1,,,,,14,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062920_1,29,6,2020,1,,,,,8,,,6,,,,9,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62920,29,6,2020,1,,,,,,,,,,2,,,,,,,,19,,,
North Carolina,Pirate's Cove Marina,,Layout,63020,30,6,2020,,,,1,,13,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,70120,1,7,2020,,,,,1,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070220_4,2,7,2020,3,,,21,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070220_3,2,7,2020,2,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070220_2,2,7,2020,28,,,8,,6,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,70220,2,7,2020,20,,,27,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,70320,3,7,2020,,,,,1,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070620_3,6,7,2020,,,1,,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070620_2,6,7,2020,,,,7,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,70620,6,7,2020,,,,34,,,,,,,1,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070720_2,7,7,2020,8,,,20,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,70720,7,7,2020,30,,,15,2,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070820_3,8,7,2020,5,,,25,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070820_2,8,7,2020,36,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,70820,8,7,2020,15,,,10,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070820_4,8,7,2020,5,,,2,,16,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,50419,4,5,2019,6,,,,3,,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,60319,3,6,2019,9,1,,,,,,,,,5,,,2,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,80119,1,8,2019,,,,1,1,,,,,,,,,,,,,1,,,,
North Carolina,Sensational Sportfishing,,Layout,80419,4,8,2019,,,,,1,12,,,,,4,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,80619,6,8,2019,,,,1,7,,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,80919,9,8,2019,,3,1,1,,,2,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,082719 - 48lb,27,8,2019,,,,,4,2,1,4,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,90319,3,9,2019,1,,,,8,4,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,90919,9,9,2019,,,,1,13,,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,91219,12,9,2019,3,,,,12,,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,91119,11,9,2019,,,,,4,2,2,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,91319,13,9,2019,,,,,12,1,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,91519,15,9,2019,,,,,5,,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,92319,23,9,2019,1,,,,9,,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,92819,28,9,2019,,,,,7,,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,92919,29,9,2019,,,,,10,,1,,,,1,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,93019,30,9,2019,,,,,1,,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,101219,12,10,2019,,,,,2,4,2,,,,,,,1,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,101919 - 90.5lb,19,10,2019,,,,,7,,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,102819,28,10,2019,,1,,,1,,2,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,42920,29,4,2020,2,,,,6,6,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,50220,2,5,2020,15,1,,,,2,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,50320,3,5,2020,13,,,,,4,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,50420,4,5,2020,,2,1,1,,3,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,51020,10,5,2020,,2,,,,,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,51420,14,5,2020,2,,,,1,2,,23,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,51920,19,5,2020,2,1,1,,,,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,52620,26,5,2020,14,,,,1,,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,53020,30,5,2020,12,2,,,,,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,62020,20,6,2020,21,1,,,,,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,63020,30,6,2020,18,,,35,1,3,,,,,,,,,,,,,,,,
North Carolina,Sensational Sportfishing,,Layout,70420,4,7,2020,,1,,,,1,,,,,,,,,,,,1,,,,
North Carolina,Sensational Sportfishing,,Layout,70620,6,7,2020,15,,,30,,,,,,,,,,,,,,,,,,
Virginia ,Virginia Beach Fishing Center,,Layout,091119_2,11,9,2019,2,,,,3,1,,,,,,,,,,,,,,,,
Virginia ,Virginia Beach Fishing Center,,Layout,91119,11,9,2019,27,1,,6,2,,,,,,,,,,,,,,,,,
Virginia ,Virginia Beach Fishing Center,,Layout,91219,12,9,2019,5,,,25,,1,,,,,,,,,,,,,,,,
Virginia ,Virginia Beach Fishing Center,,Layout,92119,21,9,2019,16,,,27,,2,,,10,,,,,,,,,,,,,
Virginia ,Virginia Beach Fishing Center,,Layout,92219,22,9,2019,20,,,30,,5,,,,,,,,,,,,,,,,
Virginia ,Virginia Beach Fishing Center,,Layout,92319,23,9,2019,4,,,,1,7,,,,,,,,,,,,,,,,
Virginia ,Virginia Beach Fishing Center,,Layout,92519,25,9,2019,15,,,30,,2,,,,,,,,,,,,,,,,
Virginia ,Virginia Beach Fishing Center,,Layout,92819,28,9,2019,,,,,1,,,,,,,,,,,,,,,,,
Virginia ,Virginia Beach Fishing Center,,Layout,101319,13,10,2019,,,,2,1,4,,,20,,,,,,,,,,,,,
Virginia ,Virginia Beach Fishing Center,,Layout,102819,28,10,2019,12,,,10,1,9,,,,,,,,,,,,,,,,
Virginia ,Virginia Beach Fishing Center,,Layout,103019,30,10,2019,3,,,,6,17,,,,,,,,,,,,,,,,
Virginia ,Virginia Beach Fishing Center,,Layout,110219,2,11,2019,5,,,40,3,2,,,,,,,,,,,,,,,,
Virginia ,Virginia Beach Fishing Center,,Layout,110719 - total of 3 wahoo,7,11,2019,,,,,3,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,101819(2),18,10,2019,,,,,2,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,101819,18,10,2019,,1,,,,5,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,101919(7),19,10,2019,,,,,1,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,101919(6),19,10,2019,,,,1,1,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,101919(5),19,10,2019,,,,,5,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,101919(4),19,10,2019,,,,1,3,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,101919(3),19,10,2019,,,,,2,,,,,,,,,,,,,,,,,1
North Carolina,Hatteras Harbor Marina,,Layout,101919(2),19,10,2019,1,,,,7,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,101919,19,10,2019,1,,,,4,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102219(5),22,10,2019,1,,,6,5,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102219(4),22,10,2019,,,,1,1,,1,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102219(3),22,10,2019,,,,,3,,2,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102219(2),22,10,2019,,,,,5,6,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102219,22,10,2019,1,,,,,2,,,,,,,16,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102419(5),24,10,2019,2,,,,2,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102419(4),24,10,2019,,,,,1,,1,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102419(3),24,10,2019,,,,,4,2,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102419(2),24,10,2019,1,,,,2,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102419,24,10,2019,1,,,,1,,1,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102519(4),25,10,2019,4,,,3,,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102519(3),25,10,2019,6,,,,4,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102519(2),25,10,2019,,,,,4,1,,,,,,,,,,,,,,,,1
North Carolina,Hatteras Harbor Marina,,Layout,102519,25,10,2019,3,,,,2,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102619(4),26,10,2019,1,,,,1,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102619(3),26,10,2019,,,,2,1,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102619(2),26,10,2019,,,,,3,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102619,26,10,2019,2,,,,3,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,102819,28,10,2019,,,,,1,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,103019(4),30,10,2019,,,,,2,1,,,,,,,,1,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,103019(3),30,10,2019,,,,,7,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,103019(2),30,10,2019,,,,,5,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,103019,30,10,2019,,,,,5,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,110219(7),2,11,2019,1,,,,2,3,1,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,110219(6),2,11,2019,,,,1,1,3,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,110219(5),2,11,2019,,,,,1,2,,30,2,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,110219(4),2,11,2019,1,,,,2,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,110219(3),2,11,2019,1,,,6,1,2,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,110219(2),2,11,2019,1,,,,,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,110219,2,11,2019,1,,,,1,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,110519,5,11,2019,1,,,,2,6,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,110719(4),7,11,2019,2,,,,,6,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,110719(2),7,11,2019,,,,,2,4,1,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,110719,7,11,2019,1,,,,,4,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,110919,9,11,2019,1,,,,,,2,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,051720(2),17,5,2020,6,,,1,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,51720,17,5,2020,2,,,,1,11,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052320(10),23,5,2020,17,,,,1,6,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052320(9),23,5,2020,23,,,,,5,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052320(8),23,5,2020,18,,,,1,2,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052320(7),23,5,2020,13,,,,,5,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052320(6),23,5,2020,21,,,,3,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052320(5),23,5,2020,9,,,,,1,1,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052320(4),23,5,2020,8,,,,,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052320(3),23,5,2020,13,,,,2,6,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052320(2),23,5,2020,2,,,,,,,40,,,,1,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,52320,23,5,2020,5,,,,,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052420(9),24,5,2020,11,,,,1,5,3,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052420(8),24,5,2020,7,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052420(7),24,5,2020,10,,,,1,2,1,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052420(6),24,5,2020,6,,,,1,,1,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052420(5),24,5,2020,9,,,2,1,5,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052420(4),24,5,2020,12,,,,1,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052420(3),24,5,2020,3,,,1,,2,1,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052420(2),24,5,2020,11,,,1,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,52420,24,5,2020,6,,,,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052520(5),25,5,2020,11,1,1,,1,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052520(4),25,5,2020,2,,,,1,5,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052520(3),25,5,2020,7,,,5,,4,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052520(2),25,5,2020,5,,,4,,3,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,52520,25,5,2020,2,,,,1,6,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052620(3),26,5,2020,9,,,4,,3,1,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052620(2),26,5,2020,4,,,,,,1,6,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,52620,26,5,2020,1,,,,,3,4,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,052720(2),27,5,2020,2,,,,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,52720,27,5,2020,2,,,3,,3,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,053020(5),30,5,2020,,,,,1,,1,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,053020(4),30,5,2020,,1,1,,,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,053020(3),30,5,2020,5,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,053020(2),30,5,2020,1,,,,1,3,3,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,53020,30,5,2020,5,,,1,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,53120,31,5,2020,1,,,,1,8,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060120(7),1,6,2020,2,1,2,,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060120(6),1,6,2020,7,,,,,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060120(5),1,6,2020,15,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060120(4),1,6,2020,16,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060120(3),1,6,2020,10,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060120(2),1,6,2020,9,1,,,,2,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,60120,1,6,2020,3,1,,,,11,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060220(11),2,6,2020,5,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060220(10),2,6,2020,4,,,,,4,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060220(9),2,6,2020,11,,,,2,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060220(8),2,6,2020,13,,,,,1,,,,,,,,1,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060220(7),2,6,2020,10,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060220(6),2,6,2020,9,,,,,6,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060220(5),2,6,2020,11,,,,,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060220(4),2,6,2020,11,,,,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060220(3),2,6,2020,9,,,,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060220(2),2,6,2020,21,,,,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,60220,2,6,2020,20,,,,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060520(12),5,6,2020,7,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060520(11),5,6,2020,13,,,7,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060520(10),5,6,2020,16,1,,,,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060520(9),5,6,2020,10,,,,,11,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060520(8),5,6,2020,18,,,,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060520(7),5,6,2020,12,,,,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060520(6),5,6,2020,13,,,,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060520(5),5,6,2020,9,,,7,,4,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060520(4),5,6,2020,4,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060520(3),5,6,2020,16,,,,,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060520(2),5,6,2020,17,,,,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,60520,5,6,2020,11,,,,,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060620(6),6,6,2020,18,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060620(5),6,6,2020,8,,,4,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060620(4),6,6,2020,1,,,2,,18,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060620(3),6,6,2020,9,,,,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060620(2),6,6,2020,11,,,,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,60620,6,6,2020,9,,,1,,2,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060720(6),7,6,2020,8,,,3,,14,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060720(5),7,6,2020,12,,,,,5,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060720(4),7,6,2020,5,,,3,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060720(3),7,6,2020,16,,,12,,18,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060720(2),7,6,2020,10,,,8,,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,60720,7,6,2020,13,1,,1,,2,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060820(6),8,6,2020,8,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060820(5),8,6,2020,7,,,5,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060820(4),8,6,2020,4,,,2,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060820(3),8,6,2020,13,,,14,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060820(2),8,6,2020,11,,,,,,,,,,6,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,60820,8,6,2020,14,,,3,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,060920(2),9,6,2020,2,,,1,,,,20,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,60920,9,6,2020,3,,,,,,,30,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,061020(2),10,6,2020,2,,,2,,,1,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,61020,10,6,2020,1,,,,1,,,,,,9,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,061220(6),12,6,2020,11,1,,,,,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,061220(5),12,6,2020,8,,,1,,2,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,061220(4),12,6,2020,5,,,1,,2,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,061220(3),12,6,2020,2,,,,,2,,,,,,1,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,061220(2),12,6,2020,3,,,,,5,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,61220,12,6,2020,6,,,,,9,,13,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,061320(10),13,6,2020,15,,,,,7,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,061320(9),13,6,2020,10,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,061320(8),13,6,2020,10,,,4,1,,,,,,,,,,,,7,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,061320(7),13,6,2020,4,,,1,,,1,6,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,061320(6),13,6,2020,3,,,1,,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,061320(5),13,6,2020,8,,,1,,1,,,,,,,,,,,,,,,,
North Carolina,Hatteras Harbor Marina,,Layout,061320(4),13,6,2020,,2,1,,,,,,,,,,,,,,,,,,,
